id,二元成立,是否成立,案件大類型,案件細節類型,主席,調解人,調解次數,調解人數,have_other,調解天數,收件年,收件月,收件日,結案年,結案月,結案日,收件星期,結案星期,收件分鐘,結案分鐘,死,賠償,糾紛,male_sum,male_mean,聲請人_sum,對造人_sum,法定代理人_sum,委任代理人_sum,公司代表人_sum,age_mean,age_median,age_min,age_max,party_count,age_missing_rate,city_missing_rate,city_mode,money_sum,money_mean,money_first,money_last,調解人過去經手數,調解人過去成功數,調解人過去成功率,案件分類
9800230,0,不成立,A.民事,不動產/租賃,390000000000000.0,277000000000000.0,1.0,4,1,10.0,2009,5,121,2009.0,5.0,134.0,4,3.0,614.0,870.0,0,0,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0,52.0,52.0,52.0,52.0,4.0,0.75,0.5,台南,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,土地建物
9800231,1,成立,B.刑事,交通事故,390000000000000.0,304000000000000.0,2.0,5,1,103.0,2009,5,121,2009.0,9.0,265.0,4,1.0,610.0,900.0,0,0,1,4.0,0.8,1.0,2.0,1.0,1.0,0.0,48.0,48.5,38.0,57.0,5.0,0.2,0.0,台南,-1.0,-1.0,-1.0,-1.0,4.0,2.0,0.5,車禍
9800232,1,成立,B.刑事,交通事故,390000000000000.0,385000000000000.0,2.0,7,1,24.0,2009,4,120,2009.0,6.0,153.0,3,1.0,555.0,870.0,0,0,1,4.0,0.6666666666666666,1.0,2.0,3.0,0.0,0.0,38.0,42.0,18.0,51.0,6.0,0.1666666666666666,0.5,台南,-1.0,-1.0,-1.0,-1.0,5.0,3.0,0.6,車禍
9800233,1,成立,B.刑事,交通事故,390000000000000.0,304000000000000.0,2.0,3,0,23.0,2009,5,124,2009.0,6.0,154.0,0,2.0,599.0,600.0,0,0,1,2.0,0.6666666666666666,1.0,2.0,0.0,1.0,0.0,48.0,40.0,36.0,68.0,3.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,5.0,3.0,0.6,車禍
9800234,0,不成立,B.刑事,交通事故,390000000000000.0,264000000000000.0,3.0,2,0,49.0,2009,5,124,2009.0,7.0,190.0,0,3.0,606.0,870.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,28.0,28.0,25.0,31.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,4.0,3.0,0.75,車禍
9800235,1,成立,B.刑事,交通事故,390000000000000.0,264000000000000.0,1.0,2,0,9.0,2009,5,124,2009.0,5.0,134.0,0,3.0,610.0,900.0,0,0,1,2.0,0.6666666666666666,2.0,1.0,0.0,0.0,0.0,33.333333333333336,36.0,23.0,41.0,3.0,0.0,0.3333333333333333,台南,-1.0,-1.0,-1.0,-1.0,5.0,3.0,0.6,車禍
9800236,1,成立,B.刑事,交通事故,390000000000000.0,385000000000000.0,1.0,4,0,2.0,2009,5,124,2009.0,5.0,125.0,0,1.0,936.0,840.0,0,0,1,3.0,0.75,3.0,1.0,0.0,1.0,0.0,36.0,39.5,22.0,43.0,4.0,0.0,0.5,台南,-1.0,-1.0,-1.0,-1.0,6.0,4.0,0.666666667,車禍
9800238,1,成立,B.刑事,交通事故,390000000000000.0,304000000000000.0,1.0,2,0,1.0,2009,5,127,2009.0,5.0,127.0,3,3.0,705.0,710.0,0,0,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,68.0,68.0,57.0,79.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,6.0,4.0,0.666666667,車禍
9800239,1,成立,B.刑事,交通事故,390000000000000.0,385000000000000.0,3.0,4,1,95.0,2009,5,128,2009.0,9.0,260.0,4,3.0,515.0,870.0,0,0,1,1.0,0.25,1.0,1.0,0.0,2.0,0.0,46.25,44.5,22.0,74.0,4.0,0.0,0.5,台南,-1.0,-1.0,-1.0,-1.0,7.0,5.0,0.714285714,車禍
9800240,0,不成立,B.刑事,交通事故,390000000000000.0,277000000000000.0,2.0,2,0,16.0,2009,5,125,2009.0,5.0,146.0,1,1.0,525.0,900.0,0,0,1,2.0,0.5,2.0,2.0,0.0,0.0,0.0,40.333333333333336,45.0,25.0,51.0,4.0,0.25,0.5,台南,-1.0,-1.0,-1.0,-1.0,4.0,2.0,0.5,車禍
9800241,1,成立,B.刑事,交通事故,390000000000000.0,385000000000000.0,1.0,4,0,8.0,2009,5,128,2009.0,5.0,139.0,4,1.0,629.0,870.0,0,0,1,0.0,0.0,2.0,1.0,1.0,0.0,0.0,41.66666666666666,50.0,18.0,57.0,3.0,0.0,0.3333333333333333,台南,-1.0,-1.0,-1.0,-1.0,8.0,6.0,0.75,車禍
9800242,1,成立,B.刑事,交通事故,390000000000000.0,341000000000000.0,1.0,2,0,9.0,2009,5,131,2009.0,5.0,141.0,0,3.0,836.0,870.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,29.5,29.5,23.0,36.0,2.0,0.0,0.5,台南,-1.0,-1.0,-1.0,-1.0,5.0,5.0,1.0,車禍
9800243,1,成立,A.民事,家事,390000000000000.0,390000000000000.0,1.0,2,0,7.0,2009,5,131,2009.0,5.0,139.0,0,1.0,871.0,900.0,0,0,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,53.0,53.0,40.0,66.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,債務
9800244,0,當事人不到場,A.民事,家事,390000000000000.0,,1.0,2,0,7.0,2009,5,131,2009.0,5.0,139.0,0,1.0,871.0,900.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,84.0,84.0,84.0,84.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,,,,贍養
9800245,1,成立,B.刑事,人身/侵權,390000000000000.0,304000000000000.0,1.0,2,0,1.0,2009,5,131,2009.0,5.0,131.0,0,0.0,887.0,900.0,0,0,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,27.0,27.0,27.0,27.0,2.0,0.0,0.5,台南,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,車禍
9800246,0,不成立,B.刑事,人身/侵權,390000000000000.0,265000000000000.0,1.0,4,1,9.0,2009,5,131,2009.0,5.0,141.0,0,3.0,962.0,870.0,0,0,1,4.0,0.8,0.0,1.0,4.0,0.0,0.0,41.0,45.5,19.0,54.0,5.0,0.2,0.6,台南,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,車禍
9800248,1,成立,B.刑事,交通事故,390000000000000.0,372000000000000.0,1.0,3,0,7.0,2009,5,131,2009.0,5.0,139.0,0,1.0,1036.0,900.0,0,0,1,3.0,1.0,2.0,1.0,0.0,1.0,0.0,43.0,36.0,34.0,59.0,3.0,0.0,0.3333333333333333,台南,-1.0,-1.0,-1.0,-1.0,3.0,1.0,0.333333333,車禍
9800249,0,不成立,B.刑事,交通事故,390000000000000.0,341000000000000.0,2.0,3,0,21.0,2009,5,132,2009.0,6.0,160.0,1,1.0,567.0,870.0,0,0,1,2.0,0.6666666666666666,2.0,1.0,0.0,0.0,0.0,38.333333333333336,43.0,24.0,48.0,3.0,0.0,0.6666666666666666,台南,-1.0,-1.0,-1.0,-1.0,6.0,6.0,1.0,車禍
9800250,0,不成立,B.刑事,交通事故,390000000000000.0,3.85e+19,2.0,4,1,38.0,2009,5,135,2009.0,7.0,188.0,4,1.0,622.0,870.0,0,0,1,0.0,0.0,2.0,1.0,1.0,0.0,0.0,18.0,18.0,18.0,18.0,4.0,0.75,0.5,台南,-1.0,-1.0,-1.0,-1.0,6.0,4.0,0.666666667,車禍
9800251,1,成立,B.刑事,人身/侵權,390000000000000.0,304000000000000.0,1.0,2,0,1.0,2009,5,138,2009.0,5.0,138.0,0,0.0,545.0,570.0,0,0,0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,32.0,32.0,29.0,35.0,2.0,0.0,0.5,台南,-1.0,-1.0,-1.0,-1.0,0.0,0.0,,感情
9800252,1,成立,B.刑事,人身/侵權,390000000000000.0,304000000000000.0,1.0,2,0,1.0,2009,5,138,2009.0,5.0,138.0,0,0.0,545.0,570.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,32.0,32.0,29.0,35.0,2.0,0.0,0.5,台南,-1.0,-1.0,-1.0,-1.0,2.0,2.0,1.0,傷害
9800253,1,成立,B.刑事,交通事故,390000000000000.0,390000000000000.0,1.0,6,1,14.0,2009,4,120,2009.0,5.0,139.0,3,1.0,555.0,870.0,0,0,1,3.0,0.6,1.0,2.0,2.0,0.0,0.0,32.25,35.0,17.0,42.0,5.0,0.2,0.4,台南,-1.0,-1.0,-1.0,-1.0,2.0,1.0,0.5,車禍
9800254,1,成立,A.民事,契約/債務,390000000000000.0,390000000000000.0,1.0,2,0,1.0,2009,5,139,2009.0,5.0,139.0,1,1.0,936.0,940.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,41.0,41.0,25.0,57.0,2.0,0.0,0.0,台南,450000.0,225000.0,150000.0,300000.0,2.0,1.0,0.5,債務
9800255,1,成立,B.刑事,交通事故,390000000000000.0,304000000000000.0,1.0,3,0,7.0,2009,5,138,2009.0,5.0,146.0,0,1.0,506.0,870.0,0,0,1,1.0,0.3333333333333333,1.0,2.0,0.0,1.0,0.0,36.333333333333336,37.0,35.0,37.0,3.0,0.0,0.6666666666666666,台南,-1.0,-1.0,-1.0,-1.0,7.0,5.0,0.714285714,車禍
9800257,0,不成立,B.刑事,交通事故,390000000000000.0,3.85e+19,1.0,2,0,10.0,2009,5,133,2009.0,5.0,146.0,2,1.0,577.0,930.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,32.0,32.0,32.0,32.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,5.0,4.0,0.8,車禍
9800258,0,不成立,B.刑事,交通事故,390000000000000.0,323000000000000.0,2.0,3,1,22.0,2009,5,133,2009.0,6.0,162.0,2,3.0,586.0,870.0,0,0,1,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,53.0,53.0,52.0,54.0,3.0,0.3333333333333333,0.0,台南,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,車禍
9800259,0,聲請人撤回,A.民事,其他,390000000000000.0,265000000000000.0,1.0,2,0,6.0,2009,5,139,2009.0,5.0,146.0,1,1.0,608.0,870.0,0,0,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,44.0,44.0,31.0,57.0,2.0,0.0,0.5,台南,-1.0,-1.0,-1.0,-1.0,2.0,0.0,0.0,土地建物
9800265,0,不成立,B.刑事,交通事故,390000000000000.0,265000000000000.0,1.0,2,0,7.0,2009,5,133,2009.0,5.0,141.0,2,3.0,671.0,930.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,24.0,24.0,24.0,24.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,2.0,1.0,0.5,車禍
9800270,0,當事人不到場,A.民事,不動產/租賃,,,1.0,6,1,17.0,2009,5,133,2009.0,6.0,155.0,2,3.0,720.0,870.0,0,0,1,2.0,0.4,1.0,3.0,0.0,0.0,0.0,57.0,56.0,54.0,61.0,5.0,0.4,0.4,台南,-1.0,-1.0,-1.0,-1.0,,,,土地建物
9800274,1,成立,A.民事,交通事故,390000000000000.0,304000000000000.0,1.0,2,0,1.0,2009,5,146,2009.0,5.0,146.0,1,1.0,855.0,840.0,0,1,0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,51.5,51.5,31.0,72.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,0.0,0.0,,車禍
9800275,1,成立,A.民事,交通事故,390000000000000.0,341000000000000.0,2.0,3,0,34.0,2009,6,152,2009.0,7.0,197.0,0,3.0,1004.0,930.0,0,1,0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,65.0,65.0,65.0,65.0,3.0,0.6666666666666666,0.3333333333333333,台南,-1.0,-1.0,-1.0,-1.0,0.0,0.0,,車禍
9800276,0,當事人不到場,A.民事,契約/債務,390000000000000.0,385000000000000.0,3.0,2,0,17.0,2009,6,152,2009.0,6.0,174.0,0,1.0,960.0,870.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,63.5,63.5,56.0,71.0,2.0,0.0,0.0,台南,1600000.0,1600000.0,1600000.0,1600000.0,2.0,1.0,0.5,詐欺
9800279,1,成立,A.民事,其他,390000000000000.0,385000000000000.0,1.0,4,1,6.0,2009,5,146,2009.0,6.0,153.0,1,1.0,960.0,840.0,0,0,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,54.0,54.0,51.0,57.0,3.0,0.3333333333333333,0.6666666666666666,台南,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,勞資
9800280,1,成立,B.刑事,交通事故,390000000000000.0,3.85e+19,1.0,3,0,2.0,2009,6,152,2009.0,6.0,153.0,0,1.0,660.0,855.0,0,0,1,1.0,0.3333333333333333,2.0,1.0,0.0,0.0,0.0,56.66666666666666,62.0,32.0,76.0,3.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,7.0,4.0,0.571428571,車禍
9800281,1,成立,B.刑事,其他,390000000000000.0,385000000000000.0,1.0,2,0,1.0,2009,6,153,2009.0,6.0,153.0,1,1.0,546.0,870.0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,31.0,31.0,30.0,32.0,2.0,0.0,0.5,台南,18950.0,18950.0,18950.0,18950.0,0.0,0.0,,詐欺
9800287,1,成立,B.刑事,交通事故,390000000000000.0,296000000000000.0,1.0,3,0,1.0,2009,6,155,2009.0,6.0,155.0,3,3.0,486.0,900.0,0,0,1,2.0,0.6666666666666666,2.0,1.0,0.0,0.0,0.0,53.333333333333336,53.0,50.0,57.0,3.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,車禍
9800294,0,不成立,B.刑事,其他,390000000000000.0,385000000000000.0,2.0,4,1,157.0,2009,6,159,2010.0,1.0,12.0,0,1.0,881.0,870.0,0,0,0,1.0,0.25,1.0,1.0,0.0,1.0,0.0,30.0,30.0,30.0,30.0,4.0,0.75,0.25,台南,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,土地建物
9800299,0,不成立,B.刑事,交通事故,390000000000000.0,304000000000000.0,2.0,3,0,107.0,2009,6,159,2009.0,11.0,307.0,0,1.0,660.0,900.0,0,0,1,2.0,0.6666666666666666,1.0,2.0,0.0,1.0,0.0,47.0,41.0,29.0,71.0,3.0,0.0,0.3333333333333333,台南,-1.0,-1.0,-1.0,-1.0,8.0,6.0,0.75,車禍
9800301,1,成立,B.刑事,交通事故,390000000000000.0,390000000000000.0,1.0,2,0,1.0,2009,6,160,2009.0,6.0,160.0,1,1.0,850.0,870.0,0,0,1,1.0,0.3333333333333333,1.0,2.0,0.0,0.0,0.0,61.0,61.0,40.0,82.0,3.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,3.0,2.0,0.666666667,車禍
9800308,1,成立,A.民事,其他,390000000000000.0,323000000000000.0,3.0,3,0,84.0,2009,6,171,2009.0,10.0,288.0,5,3.0,830.0,870.0,0,0,0,1.0,0.3333333333333333,2.0,1.0,0.0,0.0,0.0,45.66666666666666,49.0,26.0,62.0,3.0,0.0,0.6666666666666666,台南,735000.0,367500.0,15000.0,720000.0,4.0,0.0,0.0,債務
9800309,0,當事人不到場,B.刑事,交通事故,390000000000000.0,296000000000000.0,1.0,3,0,10.0,2009,9,266,2009.0,10.0,279.0,2,1.0,,870.0,0,0,1,1.0,0.3333333333333333,1.0,2.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,3.0,0.6666666666666666,0.0,台南,-1.0,-1.0,-1.0,-1.0,4.0,2.0,0.5,車禍
9800327,0,不成立,B.刑事,交通事故,390000000000000.0,3.85e+19,3.0,3,1,313.0,2009,7,184,2010.0,9.0,257.0,4,1.0,1020.0,960.0,0,0,1,2.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,42.0,47.0,24.0,55.0,3.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,8.0,5.0,0.625,車禍
9800349,0,當事人不到場,B.刑事,交通事故,390000000000000.0,304000000000000.0,2.0,2,0,62.0,2009,7,194,2009.0,10.0,279.0,0,1.0,840.0,900.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,36.5,36.5,19.0,54.0,2.0,0.0,0.5,台南,-1.0,-1.0,-1.0,-1.0,9.0,6.0,0.666666667,車禍
9800359,0,當事人不到場,B.刑事,交通事故,390000000000000.0,,2.0,3,0,157.0,2009,7,203,2010.0,2.0,56.0,2,3.0,1020.0,900.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,26.0,26.0,26.0,26.0,2.0,0.5,0.5,台南,-1.0,-1.0,-1.0,-1.0,,,,車禍
9800360,1,成立,A.民事,交通事故,390000000000000.0,277000000000000.0,3.0,3,0,67.0,2009,7,203,2009.0,10.0,295.0,2,3.0,720.0,870.0,0,1,0,2.0,0.6666666666666666,2.0,1.0,1.0,0.0,0.0,54.0,54.0,30.0,78.0,3.0,0.3333333333333333,0.6666666666666666,台南,-1.0,-1.0,-1.0,-1.0,0.0,0.0,,車禍
9800368,0,不成立,A.民事,契約/債務,390000000000000.0,385000000000000.0,3.0,2,0,255.0,2009,7,212,2010.0,7.0,203.0,4,3.0,1020.0,900.0,0,0,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,71.5,71.5,71.0,72.0,2.0,0.0,0.5,台南,16000.0,5333.333333333333,3000.0,8000.0,4.0,1.0,0.25,債務
9800375,0,不成立,A.民事,其他,390000000000000.0,385000000000000.0,2.0,4,0,74.0,2009,7,211,2009.0,11.0,314.0,3,1.0,,900.0,0,0,1,1.0,0.25,1.0,3.0,0.0,0.0,0.0,62.0,65.0,54.0,67.0,4.0,0.25,0.5,台南,16000000.0,16000000.0,16000000.0,16000000.0,3.0,1.0,0.333333333,買賣租賃
9800380,1,成立,B.刑事,交通事故,390000000000000.0,304000000000000.0,5.0,2,0,104.0,2009,8,215,2009.0,12.0,358.0,0,3.0,660.0,900.0,0,0,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,37.5,37.5,29.0,46.0,2.0,0.0,1.0,,-1.0,-1.0,-1.0,-1.0,10.0,6.0,0.6,車禍
9800385,1,成立,B.刑事,交通事故,390000000000000.0,296000000000000.0,2.0,5,1,61.0,2009,8,218,2009.0,10.0,302.0,3,3.0,958.0,870.0,0,0,1,3.0,0.75,1.0,1.0,2.0,0.0,0.0,36.5,37.0,19.0,53.0,4.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,2.0,1.0,0.5,車禍
9800387,0,不成立,B.刑事,交通事故,390000000000000.0,277000000000000.0,2.0,2,0,44.0,2009,8,222,2009.0,10.0,281.0,0,3.0,914.0,870.0,0,0,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,63.0,63.0,58.0,68.0,2.0,0.0,0.5,台南,-1.0,-1.0,-1.0,-1.0,5.0,2.0,0.4,車禍
9800389,0,不成立,B.刑事,交通事故,390000000000000.0,304000000000000.0,3.0,3,1,99.0,2009,8,222,2009.0,12.0,358.0,0,3.0,867.0,870.0,0,0,1,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,46.66666666666666,47.0,39.0,54.0,3.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,11.0,7.0,0.636363636,車禍
9800409,1,成立,B.刑事,人身/侵權,390000000000000.0,385000000000000.0,1.0,3,1,25.0,2009,8,233,2009.0,9.0,267.0,4,3.0,828.0,840.0,0,0,1,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,62.66666666666666,62.0,58.0,68.0,3.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,0.0,0.0,,債務
9800412,0,不成立,A.民事,其他,390000000000000.0,3.85e+19,2.0,4,1,38.0,2009,8,233,2009.0,10.0,286.0,4,1.0,660.0,900.0,0,0,1,2.0,0.5,1.0,1.0,0.0,2.0,0.0,51.25,54.5,38.0,58.0,4.0,0.0,0.25,台南,-1.0,-1.0,-1.0,-1.0,3.0,0.0,0.0,土地建物
9800418,1,成立,B.刑事,其他,390000000000000.0,385000000000000.0,3.0,3,0,30.0,2009,8,237,2009.0,10.0,278.0,1,0.0,621.0,960.0,0,0,0,2.0,0.6666666666666666,1.0,2.0,0.0,0.0,0.0,48.333333333333336,48.0,41.0,56.0,3.0,0.0,0.3333333333333333,台南,-1.0,-1.0,-1.0,-1.0,2.0,1.0,0.5,債務
9800419,1,成立,B.刑事,其他,390000000000000.0,304000000000000.0,2.0,2,0,41.0,2009,8,237,2009.0,10.0,293.0,1,1.0,859.0,900.0,0,0,0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,53.5,53.5,50.0,57.0,2.0,0.0,0.5,台南,100000.0,50000.0,50000.0,50000.0,1.0,1.0,1.0,詐欺
9800424,1,成立,B.刑事,交通事故,390000000000000.0,390000000000000.0,3.0,2,0,8.0,2009,10,282,2009.0,10.0,293.0,4,1.0,665.0,870.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,37.5,37.5,28.0,47.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,5.0,4.0,0.8,車禍
9800425,0,不成立,B.刑事,交通事故,390000000000000.0,3.85e+19,1.0,3,0,27.0,2009,8,243,2009.0,10.0,279.0,0,1.0,600.0,870.0,0,0,1,1.0,0.3333333333333333,2.0,1.0,1.0,0.0,0.0,28.5,28.5,16.0,41.0,3.0,0.3333333333333333,0.3333333333333333,台南,-1.0,-1.0,-1.0,-1.0,9.0,5.0,0.555555556,車禍
9800434,1,成立,B.刑事,交通事故,390000000000000.0,341000000000000.0,1.0,3,1,14.0,2009,9,250,2009.0,9.0,267.0,0,3.0,676.0,870.0,0,0,1,3.0,1.0,1.0,1.0,0.0,1.0,0.0,55.66666666666666,50.0,39.0,78.0,3.0,0.0,0.3333333333333333,台南,-1.0,-1.0,-1.0,-1.0,7.0,6.0,0.857142857,車禍
9800435,0,當事人不到場,B.刑事,交通事故,390000000000000.0,296000000000000.0,2.0,2,0,12.0,2009,9,250,2009.0,9.0,265.0,0,1.0,847.0,870.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,2.0,1.0,1.0,,-1.0,-1.0,-1.0,-1.0,3.0,2.0,0.666666667,車禍
9800436,0,不成立,A.民事,交通事故,390000000000000.0,304000000000000.0,3.0,6,1,56.0,2009,9,251,2009.0,11.0,328.0,1,1.0,891.0,870.0,0,1,0,3.0,0.5,2.0,1.0,1.0,1.0,0.0,53.66666666666666,60.0,25.0,76.0,6.0,0.5,0.3333333333333333,台南,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,車禍
9800437,0,當事人不到場,B.刑事,交通事故,390000000000000.0,341000000000000.0,2.0,3,0,21.0,2009,9,251,2009.0,10.0,279.0,1,1.0,720.0,870.0,0,0,1,2.0,0.6666666666666666,2.0,1.0,0.0,0.0,0.0,36.0,36.0,24.0,48.0,3.0,0.3333333333333333,0.3333333333333333,台南,-1.0,-1.0,-1.0,-1.0,8.0,7.0,0.875,車禍
9800438,1,成立,B.刑事,交通事故,390000000000000.0,3.85e+19,2.0,3,0,24.0,2009,9,253,2009.0,10.0,286.0,3,1.0,720.0,870.0,0,0,1,1.0,0.3333333333333333,1.0,2.0,0.0,0.0,0.0,65.0,71.0,44.0,80.0,3.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,10.0,5.0,0.5,車禍
9800439,0,不成立,B.刑事,交通事故,390000000000000.0,264000000000000.0,1.0,2,0,11.0,2009,9,253,2009.0,9.0,267.0,3,3.0,697.0,870.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,54.0,54.0,54.0,54.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,6.0,4.0,0.666666667,車禍
9800442,1,成立,B.刑事,交通事故,390000000000000.0,341000000000000.0,3.0,4,1,76.0,2009,9,253,2009.0,12.0,358.0,3,3.0,651.0,660.0,0,0,1,2.0,0.5,1.0,2.0,2.0,0.0,0.0,43.25,50.0,18.0,55.0,4.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,9.0,7.0,0.777777778,車禍
9800445,0,當事人不到場,B.刑事,交通事故,390000000000000.0,,2.0,2,0,22.0,2009,9,257,2009.0,10.0,286.0,0,1.0,660.0,870.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,2.0,0.5,1.0,,-1.0,-1.0,-1.0,-1.0,,,,車禍
9800447,1,成立,B.刑事,交通事故,390000000000000.0,390000000000000.0,1.0,3,0,7.0,2009,9,259,2009.0,9.0,267.0,2,3.0,551.0,900.0,0,0,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,26.5,26.5,17.0,36.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,4.0,3.0,0.75,車禍
9800449,0,不成立,A.民事,其他,390000000000000.0,,1.0,4,1,8.0,2009,9,258,2009.0,9.0,267.0,1,3.0,585.0,920.0,0,0,1,1.0,0.25,1.0,1.0,2.0,0.0,0.0,50.0,50.0,50.0,50.0,4.0,0.75,0.5,台南,-1.0,-1.0,-1.0,-1.0,,,,買賣租賃
9800453,1,成立,B.刑事,交通事故,390000000000000.0,304000000000000.0,1.0,2,0,9.0,2009,9,260,2009.0,9.0,272.0,3,1.0,720.0,900.0,0,0,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,47.0,47.0,32.0,62.0,2.0,0.0,0.5,台南,-1.0,-1.0,-1.0,-1.0,12.0,7.0,0.583333333,車禍
9800454,1,成立,B.刑事,交通事故,390000000000000.0,372000000000000.0,1.0,4,1,8.0,2009,9,261,2009.0,9.0,272.0,4,1.0,720.0,900.0,0,0,1,2.0,0.5,1.0,1.0,0.0,2.0,0.0,49.0,49.0,34.0,64.0,4.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,5.0,3.0,0.6,車禍
9800455,1,成立,B.刑事,交通事故,390000000000000.0,341000000000000.0,1.0,2,0,8.0,2009,9,261,2009.0,9.0,272.0,4,1.0,720.0,870.0,0,0,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,31.0,31.0,26.0,36.0,2.0,0.0,0.5,台南,-1.0,-1.0,-1.0,-1.0,10.0,8.0,0.8,車禍
9800456,0,當事人不到場,A.民事,家事,390000000000000.0,,1.0,2,0,8.0,2009,9,261,2009.0,9.0,272.0,4,1.0,1020.0,870.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,70.0,70.0,70.0,70.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,,,,土地建物
9800457,1,成立,B.刑事,人身/侵權,390000000000000.0,372000000000000.0,1.0,2,0,8.0,2009,10,275,2009.0,10.0,286.0,4,1.0,,870.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,2.0,1.0,1.0,,-1.0,-1.0,-1.0,-1.0,0.0,0.0,,傷害
9800458,1,成立,B.刑事,人身/侵權,390000000000000.0,385000000000000.0,1.0,2,0,282.0,2009,9,266,2010.0,10.0,294.0,2,3.0,540.0,860.0,0,0,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,55.0,55.0,54.0,56.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,傷害
9800459,1,成立,B.刑事,交通事故,390000000000000.0,296000000000000.0,2.0,2,0,16.0,2009,9,266,2009.0,10.0,287.0,2,2.0,540.0,660.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,41.5,41.5,30.0,53.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,5.0,2.0,0.4,車禍
